PSU_ID,STRAT_ID,YEAR,WAVE,MONTH,KOD,SUB_REG,ST,MODE_FX,AREA_X,ID_CODE,SP_CODE,COMMON,LNGTH,WGT,L_CM_BIN,L_IN_BIN,LNGTH_IMP,WGT_IMP,WP_SIZE,VAR_ID,ARX_METHOD,ALT_FLAG,DATE_PUBLISHED
202469171794720241103,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241103006,8839010101,TAUTOG,459,2.00,45,18,0,0,387.97723502,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241103,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241103006,8839010101,TAUTOG,399,1.30,39,15,1,1,387.97723502,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241103,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241103006,8839010101,TAUTOG,419,1.60,41,16,0,0,387.97723502,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241103,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241103006,8839010101,TAUTOG,502,2.60,50,19,0,0,387.97723502,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241103,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241103006,8839010101,TAUTOG,414,1.38,41,16,1,1,387.97723502,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241103,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241103006,8839010101,TAUTOG,436,1.80,43,17,1,1,387.97723502,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241103,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241103006,8835020301,BLACK SEA BASS,449,1.15,44,17,0,0,172.43432668,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241103,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241103006,8835020301,BLACK SEA BASS,413,0.95,41,16,1,1,172.43432668,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241103,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241103006,8835020301,BLACK SEA BASS,444,1.30,44,17,0,0,172.43432668,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241103,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241103007,,,,,,,0,0,172.43432668,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241103,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241103008,,,,,,,0,0,172.43432668,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241103,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241103009,,,,,,,0,0,172.43432668,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241103,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241103010,,,,,,,0,0,172.43432668,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241103,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241103011,,,,,,,0,0,172.43432668,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241103,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241103012,8839010101,TAUTOG,477,1.80,47,18,0,0,128.72651212,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241103,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241103012,8839010101,TAUTOG,411,1.20,41,16,0,0,128.72651212,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241103,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241103012,8839010101,TAUTOG,428,1.25,42,16,0,0,128.72651212,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241103,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241103013,,,,,,,0,0,128.72651212,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241103,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241103014,,,,,,,0,0,128.72651212,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241103,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241103015,,,,,,,0,0,128.72651212,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241103,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241103016,8839010101,TAUTOG,402,1.50,40,15,0,0,128.72651212,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241103,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241103016,8839010101,TAUTOG,511,2.50,51,20,0,0,128.72651212,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241103,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241103016,8839010101,TAUTOG,406,1.40,40,15,0,0,128.72651212,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241103,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241103016,8839010101,TAUTOG,459,2.00,45,18,0,0,128.72651212,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241103,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241103017,,,,,,,0,0,128.72651212,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241103,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241103018,8839010101,TAUTOG,508,2.70,50,19,0,0,128.72651212,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241103,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241103018,8839010101,TAUTOG,451,1.80,45,17,0,0,128.72651212,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241103,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241103018,8839010101,TAUTOG,418,1.35,41,16,0,0,128.72651212,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241103,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241103018,8839010101,TAUTOG,462,1.75,46,18,0,0,128.72651212,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241103,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241103018,8839010101,TAUTOG,456,1.85,45,17,0,0,128.72651212,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241103,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241103018,8839010101,TAUTOG,454,1.70,45,17,0,0,128.72651212,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241103,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241103018,8839010101,TAUTOG,437,1.55,43,17,0,0,128.72651212,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241103,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241103018,8839010101,TAUTOG,493,2.20,49,19,0,0,128.72651212,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241103,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241103019,,,,,,,0,0,128.72651212,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241103,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241103020,,,,,,,0,0,128.72651212,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241103,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,1,1794720241103021,,,,,,,0,0,128.72651212,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241103,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,1,1794720241103022,,,,,,,0,0,128.72651212,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241103,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241103023,,,,,,,0,0,128.72651212,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241103,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241103024,,,,,,,0,0,128.72651212,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241103,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241103025,,,,,,,0,0,128.72651212,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241103,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,1,1794720241103026,,,,,,,0,0,128.72651212,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241103,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,1,1794720241103027,,,,,,,0,0,128.72651212,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241103,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,2,1794720241103028,8835020301,BLACK SEA BASS,441,0.95,44,17,0,0,128.72651212,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241103,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,2,1794720241103028,8835020301,BLACK SEA BASS,447,0.95,44,17,0,0,128.72651212,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241103,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,2,1794720241103028,8835020301,BLACK SEA BASS,437,1.10,43,17,0,0,128.72651212,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241103,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,2,1794720241103028,8791030402,ATLANTIC COD,756,3.90,75,29,0,0,128.72651212,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241103,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,2,1794720241103028,8835430101,SCUP,271,0.50,27,10,0,0,128.72651212,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241103,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,2,1794720241103029,,,,,,,0,0,128.72651212,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241103,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,2,1794720241103030,,,,,,,0,0,128.72651212,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241103,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,2,1794720241103031,,,,,,,0,0,128.72651212,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241103,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241103032,8839010101,TAUTOG,434,1.50,43,17,0,0,128.72651212,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241103,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241103033,,,,,,,0,0,128.72651212,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241103,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241103034,,,,,,,0,0,128.72651212,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241103,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241103035,,,,,,,0,0,128.72651212,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241108,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241108001,,,,,,,0,0,702.05473407,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241115,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241115001,,,,,,,0,0,785.39209785,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241115,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241115002,,,,,,,0,0,785.39209785,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241115,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241115003,,,,,,,0,0,785.39209785,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241115,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241115004,,,,,,,0,0,785.39209785,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241115,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241115005,,,,,,,0,0,785.39209785,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241115,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241115006,,,,,,,0,0,355.72811891,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241115,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241115007,,,,,,,0,0,355.72811891,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241115,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241115008,,,,,,,0,0,355.72811891,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241116,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241116001,8839010101,TAUTOG,413,1.40,41,16,0,0,166.48726373,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241116,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241116001,8839010101,TAUTOG,486,1.95,48,19,0,0,166.48726373,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241116,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241116001,8839010101,TAUTOG,500,2.20,50,19,0,0,166.48726373,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241116,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241116002,8839010101,TAUTOG,439,1.70,43,17,0,0,166.48726373,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241116,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241116002,8839010101,TAUTOG,397,1.55,39,15,0,0,166.48726373,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241116,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241116002,8839010101,TAUTOG,404,1.35,40,15,0,0,166.48726373,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241116,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241116002,8839010101,TAUTOG,428,1.55,42,16,0,0,166.48726373,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241116,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241116002,8839010101,TAUTOG,427,1.30,42,16,0,0,166.48726373,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241116,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241116003,,,,,,,0,0,166.48726373,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241116,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241116004,,,,,,,0,0,166.48726373,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241116,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241116005,,,,,,,0,0,166.48726373,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241116,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241116006,8839010101,TAUTOG,456,1.85,45,17,1,1,166.48726373,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241116,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241116006,8839010101,TAUTOG,554,3.10,55,21,1,1,166.48726373,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241116,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241116006,8839010101,TAUTOG,404,1.29,40,15,1,1,166.48726373,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241116,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241116007,8839010101,TAUTOG,404,1.35,40,15,1,1,166.48726373,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241116,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241116007,8839010101,TAUTOG,397,1.55,39,15,1,1,166.48726373,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241116,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241116007,8839010101,TAUTOG,427,1.30,42,16,1,1,166.48726373,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241116,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241116008,8839010101,TAUTOG,502,2.60,50,19,1,1,166.48726373,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241116,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241116008,8839010101,TAUTOG,426,1.50,42,16,1,1,166.48726373,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241116,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241116008,8839010101,TAUTOG,503,2.50,50,19,1,1,166.48726373,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241116,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241116009,8839010101,TAUTOG,493,2.20,49,19,1,1,166.48726373,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241116,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241116009,8839010101,TAUTOG,437,1.61,43,17,1,1,166.48726373,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241116,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241116009,8839010101,TAUTOG,500,2.20,50,19,1,1,166.48726373,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241116,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241116010,8839010101,TAUTOG,406,1.50,40,15,1,1,166.48726373,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241116,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241116010,8839010101,TAUTOG,418,1.35,41,16,1,1,166.48726373,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241116,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,5,1794720241116010,8839010101,TAUTOG,398,1.20,39,15,1,1,166.48726373,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241116,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,1,1794720241116011,8839010101,TAUTOG,414,1.60,41,16,0,0,166.48726373,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241116,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,1,1794720241116011,8839010101,TAUTOG,402,1.25,40,15,0,0,166.48726373,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241116,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,1,1794720241116011,8839010101,TAUTOG,422,1.45,42,16,0,0,166.48726373,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241116,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,1,1794720241116012,,,,,,,0,0,166.48726373,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241116,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,1,1794720241116013,,,,,,,0,0,166.48726373,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241116,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,1,1794720241116014,8839010101,TAUTOG,413,1.25,41,16,0,0,125.78885949,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241116,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,1,1794720241116015,8839010101,TAUTOG,446,1.40,44,17,0,0,125.78885949,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241116,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,1,1794720241116015,8839010101,TAUTOG,426,1.15,42,16,0,0,125.78885949,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241116,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,1,1794720241116015,8839010101,TAUTOG,403,1.10,40,15,0,0,125.78885949,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241116,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,1,1794720241116015,8839010101,TAUTOG,418,1.45,41,16,0,0,125.78885949,202411917weS:8AM-8PM,,0,05/05/2025
202469171794720241116,202411917weS:8AM-8PM,2024,6,11,we,4,9,7,1,1794720241116015,8835020301,BLACK SEA BASS,433,0.90,43,17,0,0,125.78885949,202411917weS:8AM-8PM,,0,05/05/2025
