PSU_ID,STRAT_ID,YEAR,WAVE,MONTH,KOD,SUB_REG,ST,MODE_FX,AREA_X,ID_CODE,SP_CODE,COMMON,LNGTH,WGT,L_CM_BIN,L_IN_BIN,LNGTH_IMP,WGT_IMP,WP_SIZE,IMP_REC,VAR_ID,ARX_METHOD,ALT_FLAG,DATE_PUBLISHED
202229131764520220320,202203913weS:8AM-8PM,2022,2,03,we,4,9,3,5,1764520220320004,,,,,,,0,0,294.82850959,,202203913weS:8AM-8PM,,0,03/03/2025
202229131764520220320,202203913weS:8AM-8PM,2022,2,03,we,4,9,3,5,1764520220320005,,,,,,,0,0,294.82850959,,202203913weS:8AM-8PM,,0,03/03/2025
202229131764520220320,202203913weS:8AM-8PM,2022,2,03,we,4,9,3,5,1764520220320006,,,,,,,0,0,294.82850959,,202203913weS:8AM-8PM,,0,03/03/2025
202229131764520220320,202203913weS:8AM-8PM,2022,2,03,we,4,9,3,5,1764520220320007,,,,,,,0,0,294.82850959,,202203913weS:8AM-8PM,,0,03/03/2025
202229131764520220410,202204913weS:8AM-8PM,2022,2,04,we,4,9,3,5,1764520220410001,,,,,,,0,0,1750.5507372,,202204913weS:8AM-8PM,,0,03/03/2025
202229131764520220410,202204913weS:8AM-8PM,2022,2,04,we,4,9,3,5,1764520220410002,,,,,,,0,0,1750.5507372,,202204913weS:8AM-8PM,,0,03/03/2025
202229131764520220424,202204913weS:8AM-8PM,2022,2,04,we,4,9,3,5,1764520220424001,,,,,,,0,0,4030.8178081,,202204913weS:8AM-8PM,,0,03/03/2025
202229131764520220424,202204913weS:8AM-8PM,2022,2,04,we,4,9,3,5,1764520220424002,,,,,,,0,0,4030.8178081,,202204913weS:8AM-8PM,,0,03/03/2025
202229131764520220424,202204913weS:8AM-8PM,2022,2,04,we,4,9,3,5,1764520220424003,,,,,,,0,0,4030.8178081,,202204913weS:8AM-8PM,,0,03/03/2025
202229131764520220424,202204913weS:8AM-8PM,2022,2,04,we,4,9,3,5,1764520220424004,,,,,,,0,0,4030.8178081,,202204913weS:8AM-8PM,,0,03/03/2025
202229131764520220424,202204913weS:8AM-8PM,2022,2,04,we,4,9,3,5,1764520220424005,,,,,,,0,0,4030.8178081,,202204913weS:8AM-8PM,,0,03/03/2025
202229131764520220424,202204913weS:8AM-8PM,2022,2,04,we,4,9,3,5,1764520220424006,,,,,,,0,0,4030.8178081,,202204913weS:8AM-8PM,,0,03/03/2025
202229131764520220424,202204913weS:8AM-8PM,2022,2,04,we,4,9,3,5,1764520220424007,,,,,,,0,0,4030.8178081,,202204913weS:8AM-8PM,,0,03/03/2025
202229131764520220426,202204913wdS:8AM-8PM,2022,2,04,wd,4,9,3,5,1764520220426001,,,,,,,0,0,415.57369195,,202204913wdS:8AM-8PM,,0,03/03/2025
202229131794720220418,202204913wdS:8AM-8PM,2022,2,04,wd,4,9,3,5,1794720220418004,,,,,,,0,0,38972.644231,,202204913wdS:8AM-8PM,,0,03/03/2025
202229131794720220418,202204913wdS:8AM-8PM,2022,2,04,wd,4,9,3,5,1794720220418005,,,,,,,0,0,38972.644231,,202204913wdS:8AM-8PM,,0,03/03/2025
202229131794720220418,202204913wdS:8AM-8PM,2022,2,04,wd,4,9,3,5,1794720220418006,,,,,,,0,0,38972.644231,,202204913wdS:8AM-8PM,,0,03/03/2025
202229131796720220319,202203913weS:8AM-8PM,2022,2,03,we,4,9,3,5,1796720220319001,,,,,,,0,0,9121.6926609,,202203913weS:8AM-8PM,,0,03/03/2025
202229131796720220319,202203913weS:8AM-8PM,2022,2,03,we,4,9,3,5,1796720220319002,,,,,,,0,0,9121.6926609,,202203913weS:8AM-8PM,,0,03/03/2025
202229131796720220320,202203913weS:8AM-8PM,2022,2,03,we,4,9,3,5,1796720220320001,,,,,,,0,0,1203.3836766,,202203913weS:8AM-8PM,,0,03/03/2025
202229131796720220326,202203913weS:8AM-8PM,2022,2,03,we,4,9,3,5,1796720220326001,,,,,,,0,0,6063.9867839,,202203913weS:8AM-8PM,,0,03/03/2025
202229131796720220326,202203913weS:8AM-8PM,2022,2,03,we,4,9,3,5,1796720220326002,,,,,,,0,0,6917.0062163,,202203913weS:8AM-8PM,,0,03/03/2025
202229131796720220403,202204913weS:8AM-8PM,2022,2,04,we,4,9,3,5,1796720220403001,,,,,,,0,0,12038.069072,,202204913weS:8AM-8PM,,0,03/03/2025
202229131796720220403,202204913weS:8AM-8PM,2022,2,04,we,4,9,3,5,1796720220403002,,,,,,,0,0,12038.069072,,202204913weS:8AM-8PM,,0,03/03/2025
202229131796720220403,202204913weS:8AM-8PM,2022,2,04,we,4,9,3,5,1796720220403003,,,,,,,0,0,12038.069072,,202204913weS:8AM-8PM,,0,03/03/2025
202229131796720220404,202204913wdS:8AM-8PM,2022,2,04,wd,4,9,3,5,1796720220404001,,,,,,,0,0,69554.30828,,202204913wdS:8AM-8PM,,0,03/03/2025
202229131796720220410,202204913weS:8AM-8PM,2022,2,04,we,4,9,3,5,1796720220410001,,,,,,,0,0,730.85737737,,202204913weS:8AM-8PM,,0,03/03/2025
202229131796720220410,202204913weS:8AM-8PM,2022,2,04,we,4,9,3,5,1796720220410002,,,,,,,0,0,730.85737737,,202204913weS:8AM-8PM,,0,03/03/2025
202229131796720220422,202204913weS:8AM-8PM,2022,2,04,we,4,9,3,5,1796720220422001,,,,,,,0,0,7286.7400586,,202204913weS:8AM-8PM,,0,03/03/2025
202229131796720220422,202204913weS:8AM-8PM,2022,2,04,we,4,9,3,5,1796720220422002,,,,,,,0,0,7286.7400586,,202204913weS:8AM-8PM,,0,03/03/2025
202229131796720220422,202204913weS:8AM-8PM,2022,2,04,we,4,9,3,5,1796720220422003,,,,,,,0,0,7286.7400586,,202204913weS:8AM-8PM,,0,03/03/2025
202229131796720220422,202204913weS:8AM-8PM,2022,2,04,we,4,9,3,5,1796720220422007,8839010101,TAUTOG,458,1.67,45,18,0,0,7286.7400586,,202204913weS:8AM-8PM,,0,03/03/2025
202229131796720220422,202204913weS:8AM-8PM,2022,2,04,we,4,9,3,5,1796720220422008,,,,,,,0,0,7286.7400586,,202204913weS:8AM-8PM,,0,03/03/2025
202229131796720220422,202204913weS:8AM-8PM,2022,2,04,we,4,9,3,5,1796720220422009,,,,,,,0,0,7286.7400586,,202204913weS:8AM-8PM,,0,03/03/2025
202229171166320220325,202203917weS:8AM-8PM,2022,2,03,we,4,9,7,5,1166320220325002,,,,,,,0,0,1780.6918831,,202203917weS:8AM-8PM,,0,03/03/2025
202229171166320220325,202203917weS:8AM-8PM,2022,2,03,we,4,9,7,5,1166320220325003,,,,,,,0,0,1780.6918831,,202203917weS:8AM-8PM,,0,03/03/2025
202229171764520220403,202204917weS:8AM-8PM,2022,2,04,we,4,9,7,5,1764520220403001,,,,,,,0,0,88.194395968,,202204917weS:8AM-8PM,,0,03/03/2025
202229171794720220418,202204917wdS:8AM-8PM,2022,2,04,wd,4,9,7,5,1794720220418001,,,,,,,0,0,27923.138089,,202204917wdS:8AM-8PM,,0,03/03/2025
202229171794720220418,202204917wdS:8AM-8PM,2022,2,04,wd,4,9,7,5,1794720220418002,,,,,,,0,0,27923.138089,,202204917wdS:8AM-8PM,,0,03/03/2025
202229171794720220418,202204917wdS:8AM-8PM,2022,2,04,wd,4,9,7,5,1794720220418003,,,,,,,0,0,27923.138089,,202204917wdS:8AM-8PM,,0,03/03/2025
202229171794720220423,202204917weS:8AM-8PM,2022,2,04,we,4,9,7,5,1794720220423001,,,,,,,0,0,17279.70062,,202204917weS:8AM-8PM,,0,03/03/2025
202229171794720220423,202204917weS:8AM-8PM,2022,2,04,we,4,9,7,5,1794720220423002,,,,,,,0,0,17279.70062,,202204917weS:8AM-8PM,,0,03/03/2025
202229171796720220422,202204917weS:8AM-8PM,2022,2,04,we,4,9,7,5,1796720220422004,,,,,,,0,0,4589.0979067,,202204917weS:8AM-8PM,,0,03/03/2025
202229171796720220422,202204917weS:8AM-8PM,2022,2,04,we,4,9,7,5,1796720220422005,,,,,,,0,0,4589.0979067,,202204917weS:8AM-8PM,,0,03/03/2025
202229171796720220422,202204917weS:8AM-8PM,2022,2,04,we,4,9,7,5,1796720220422006,,,,,,,0,0,4589.0979067,,202204917weS:8AM-8PM,,0,03/03/2025
2022225131720020220415,2022042513weS:8AM-8PM,2022,2,04,we,4,25,3,5,1720020220415001,,,,,,,0,0,19050.17608,,2022042513weS:8AM-8PM,,0,03/03/2025
2022225131720020220415,2022042513weS:8AM-8PM,2022,2,04,we,4,25,3,5,1720020220415002,,,,,,,0,0,19050.17608,,2022042513weS:8AM-8PM,,0,03/03/2025
2022225131760720220429,2022042513weS:8AM-8PM,2022,2,04,we,4,25,3,5,1760720220429001,,,,,,,0,0,8217.6345953,,2022042513weS:8AM-8PM,,0,03/03/2025
2022225131760720220429,2022042513weS:8AM-8PM,2022,2,04,we,4,25,3,5,1760720220429002,,,,,,,0,0,8217.6345953,,2022042513weS:8AM-8PM,,0,03/03/2025
2022225131760720220429,2022042513weS:8AM-8PM,2022,2,04,we,4,25,3,5,1760720220429003,,,,,,,0,0,8217.6345953,,2022042513weS:8AM-8PM,,0,03/03/2025
2022225131760720220429,2022042513weS:8AM-8PM,2022,2,04,we,4,25,3,5,1760720220429004,,,,,,,0,0,8217.6345953,,2022042513weS:8AM-8PM,,0,03/03/2025
2022225131776220220418,2022042513wdS:8AM-8PM,2022,2,04,wd,4,25,3,5,1776220220418001,8839010201,CUNNER,207,0.20,20,8,1,1,73245.049117,,2022042513wdS:8AM-8PM,,0,03/03/2025
2022225131776220220418,2022042513wdS:8AM-8PM,2022,2,04,wd,4,25,3,5,1776220220418001,8839010201,CUNNER,240,0.30,24,9,1,1,73245.049117,,2022042513wdS:8AM-8PM,,0,03/03/2025
2022225131776220220418,2022042513wdS:8AM-8PM,2022,2,04,wd,4,25,3,5,1776220220418001,8839010201,CUNNER,207,0.20,20,8,1,1,73245.049117,,2022042513wdS:8AM-8PM,,0,03/03/2025
2022225131776220220418,2022042513wdS:8AM-8PM,2022,2,04,wd,4,25,3,5,1776220220418001,8839010201,CUNNER,207,0.20,20,8,1,1,73245.049117,,2022042513wdS:8AM-8PM,,0,03/03/2025
2022225131776220220418,2022042513wdS:8AM-8PM,2022,2,04,wd,4,25,3,5,1776220220418001,8839010201,CUNNER,203,0.20,20,7,1,1,73245.049117,,2022042513wdS:8AM-8PM,,0,03/03/2025
2022225131776220220418,2022042513wdS:8AM-8PM,2022,2,04,wd,4,25,3,5,1776220220418002,8839010201,CUNNER,268,0.40,26,10,1,1,73245.049117,,2022042513wdS:8AM-8PM,,0,03/03/2025
2022225131776220220418,2022042513wdS:8AM-8PM,2022,2,04,wd,4,25,3,5,1776220220418002,8839010201,CUNNER,207,0.20,20,8,1,1,73245.049117,,2022042513wdS:8AM-8PM,,0,03/03/2025
2022225131776220220418,2022042513wdS:8AM-8PM,2022,2,04,wd,4,25,3,5,1776220220418002,8839010201,CUNNER,249,0.35,24,9,1,1,73245.049117,,2022042513wdS:8AM-8PM,,0,03/03/2025
2022225131776220220418,2022042513wdS:8AM-8PM,2022,2,04,wd,4,25,3,5,1776220220418002,8839010201,CUNNER,240,0.30,24,9,1,1,73245.049117,,2022042513wdS:8AM-8PM,,0,03/03/2025
2022225131776220220418,2022042513wdS:8AM-8PM,2022,2,04,wd,4,25,3,5,1776220220418002,8839010201,CUNNER,249,0.35,24,9,1,1,73245.049117,,2022042513wdS:8AM-8PM,,0,03/03/2025
2022225131776220220418,2022042513wdS:8AM-8PM,2022,2,04,wd,4,25,3,5,1776220220418003,8839010201,CUNNER,268,0.40,26,10,1,1,58596.039293,,2022042513wdS:8AM-8PM,,0,03/03/2025
2022225131776220220418,2022042513wdS:8AM-8PM,2022,2,04,wd,4,25,3,5,1776220220418003,8839010201,CUNNER,268,0.40,26,10,1,1,58596.039293,,2022042513wdS:8AM-8PM,,0,03/03/2025
2022225131776220220418,2022042513wdS:8AM-8PM,2022,2,04,wd,4,25,3,5,1776220220418003,8839010201,CUNNER,268,0.40,26,10,1,1,58596.039293,,2022042513wdS:8AM-8PM,,0,03/03/2025
2022225131776220220418,2022042513wdS:8AM-8PM,2022,2,04,wd,4,25,3,5,1776220220418003,8839010201,CUNNER,213,0.18,21,8,1,1,58596.039293,,2022042513wdS:8AM-8PM,,0,03/03/2025
2022225131776220220418,2022042513wdS:8AM-8PM,2022,2,04,wd,4,25,3,5,1776220220418003,8839010201,CUNNER,203,0.20,20,7,1,1,58596.039293,,2022042513wdS:8AM-8PM,,0,03/03/2025
2022225131776220220418,2022042513wdS:8AM-8PM,2022,2,04,wd,4,25,3,5,1776220220418004,,,,,,,0,0,36622.524558,,2022042513wdS:8AM-8PM,,0,03/03/2025
2022225131776220220418,2022042513wdS:8AM-8PM,2022,2,04,wd,4,25,3,5,1776220220418005,8839010201,CUNNER,268,0.40,26,10,1,1,73245.049117,,2022042513wdS:8AM-8PM,,0,03/03/2025
2022225131776220220418,2022042513wdS:8AM-8PM,2022,2,04,wd,4,25,3,5,1776220220418005,8839010201,CUNNER,213,0.18,21,8,1,1,73245.049117,,2022042513wdS:8AM-8PM,,0,03/03/2025
2022225131776220220418,2022042513wdS:8AM-8PM,2022,2,04,wd,4,25,3,5,1776220220418005,8839010201,CUNNER,268,0.40,26,10,1,1,73245.049117,,2022042513wdS:8AM-8PM,,0,03/03/2025
2022225131776220220418,2022042513wdS:8AM-8PM,2022,2,04,wd,4,25,3,5,1776220220418005,8839010201,CUNNER,240,0.30,24,9,1,1,73245.049117,,2022042513wdS:8AM-8PM,,0,03/03/2025
2022225131776220220418,2022042513wdS:8AM-8PM,2022,2,04,wd,4,25,3,5,1776220220418005,8839010201,CUNNER,240,0.30,24,9,1,1,73245.049117,,2022042513wdS:8AM-8PM,,0,03/03/2025
2022225131776220220418,2022042513wdS:8AM-8PM,2022,2,04,wd,4,25,3,5,1776220220418006,,,,,,,0,0,36622.524558,,2022042513wdS:8AM-8PM,,0,03/03/2025
2022225131776220220418,2022042513wdS:8AM-8PM,2022,2,04,wd,4,25,3,5,1776220220418007,,,,,,,0,0,36622.524558,,2022042513wdS:8AM-8PM,,0,03/03/2025
2022225131792620220422,2022042513weS:8AM-8PM,2022,2,04,we,4,25,3,5,1792620220422001,,,,,,,0,0,21110.608468,,2022042513weS:8AM-8PM,,0,03/03/2025
2022225131792620220424,2022042513weS:8AM-8PM,2022,2,04,we,4,25,3,5,1792620220424001,,,,,,,0,0,1648.6386443,,2022042513weS:8AM-8PM,,0,03/03/2025
2022225131792620220424,2022042513weS:8AM-8PM,2022,2,04,we,4,25,3,5,1792620220424002,,,,,,,0,0,1648.6386443,,2022042513weS:8AM-8PM,,0,03/03/2025
2022225131792620220427,2022042513wdS:8AM-8PM,2022,2,04,wd,4,25,3,5,1792620220427001,,,,,,,0,0,38873.66636,,2022042513wdS:8AM-8PM,,0,03/03/2025
2022225131792620220427,2022042513wdS:8AM-8PM,2022,2,04,wd,4,25,3,5,1792620220427002,,,,,,,0,0,38873.66636,,2022042513wdS:8AM-8PM,,0,03/03/2025
2022225131792620220427,2022042513wdS:8AM-8PM,2022,2,04,wd,4,25,3,5,1792620220427003,,,,,,,0,0,38873.66636,,2022042513wdS:8AM-8PM,,0,03/03/2025
2022225231792720220429,2022042523weS:8AM-8PM,2022,2,04,we,4,25,3,5,1792720220429001,,,,,,,0,0,15299.39878,,2022042523weS:8AM-8PM,,0,03/03/2025
2022225231792720220429,2022042523weS:8AM-8PM,2022,2,04,we,4,25,3,5,1792720220429002,,,,,,,0,0,15299.39878,,2022042523weS:8AM-8PM,,0,03/03/2025
2022225331799620220405,2022042533wdS:8AM-8PM,2022,2,04,wd,4,25,3,1,1799620220405001,,,,,,,0,0,7324.5049117,,2022042533wdS:8AM-8PM,,0,03/03/2025
2022225331799720220417,2022042533weS:8AM-8PM,2022,2,04,we,4,25,3,5,1799720220417001,,,,,,,0,0,753.49072763,,2022042533weS:8AM-8PM,,0,03/03/2025
2022225331799720220430,2022042533weS:8AM-8PM,2022,2,04,we,4,25,3,5,1799720220430001,,,,,,,0,0,1602.2354494,,2022042533weS:8AM-8PM,,0,03/03/2025
2022225231799920220418,2022042523wdS:8AM-8PM,2022,2,04,wd,4,25,3,5,1799920220418001,,,,,,,0,0,5675.6040668,,2022042523wdS:8AM-8PM,,0,03/03/2025
2022225231800020220422,2022042523weS:8AM-8PM,2022,2,04,we,4,25,3,5,1800020220422001,,,,,,,0,0,2804.9310433,,2022042523weS:8AM-8PM,,0,03/03/2025
2022225231800020220422,2022042523weS:8AM-8PM,2022,2,04,we,4,25,3,5,1800020220422002,,,,,,,0,0,2804.9310433,,2022042523weS:8AM-8PM,,0,03/03/2025
2022225231800020220422,2022042523weS:8AM-8PM,2022,2,04,we,4,25,3,5,1800020220422003,,,,,,,0,0,2804.9310433,,2022042523weS:8AM-8PM,,0,03/03/2025
2022225231800020220423,2022042523weS:8AM-8PM,2022,2,04,we,4,25,3,5,1800020220423001,,,,,,,0,0,15735.117885,,2022042523weS:8AM-8PM,,0,03/03/2025
2022225041645720220422,2022042504wdHEAD-BOAT,2022,2,04,wd,4,25,4,2,1645720220422001,8791031301,HADDOCK,426,0.87,42,16,0,1,59.905135783,,2022042504wdHEAD-BOAT,,0,03/03/2025
2022225041645720220422,2022042504wdHEAD-BOAT,2022,2,04,wd,4,25,4,2,1645720220422001,8791031301,HADDOCK,447,1.00,44,17,0,1,59.905135783,,2022042504wdHEAD-BOAT,,0,03/03/2025
2022225041645720220422,2022042504wdHEAD-BOAT,2022,2,04,wd,4,25,4,2,1645720220422001,8791031301,HADDOCK,570,1.94,57,22,0,1,59.905135783,,2022042504wdHEAD-BOAT,,0,03/03/2025
2022225041645720220422,2022042504wdHEAD-BOAT,2022,2,04,wd,4,25,4,2,1645720220422001,8826010169,ACADIAN REDFISH,196,0.14,19,7,0,1,59.905135783,,2022042504wdHEAD-BOAT,,0,03/03/2025
2022225041645720220422,2022042504wdHEAD-BOAT,2022,2,04,wd,4,25,4,2,1645720220422002,8826010169,ACADIAN REDFISH,304,0.46,30,11,0,1,59.905135783,,2022042504wdHEAD-BOAT,,0,03/03/2025
2022225041645720220422,2022042504wdHEAD-BOAT,2022,2,04,wd,4,25,4,2,1645720220422002,8826010169,ACADIAN REDFISH,303,0.45,30,11,0,1,59.905135783,,2022042504wdHEAD-BOAT,,0,03/03/2025
2022225041645720220422,2022042504wdHEAD-BOAT,2022,2,04,wd,4,25,4,2,1645720220422002,8791031301,HADDOCK,442,0.97,44,17,0,1,59.905135783,,2022042504wdHEAD-BOAT,,0,03/03/2025
2022225041645720220422,2022042504wdHEAD-BOAT,2022,2,04,wd,4,25,4,2,1645720220422002,8791031301,HADDOCK,424,0.86,42,16,0,1,59.905135783,,2022042504wdHEAD-BOAT,,0,03/03/2025
2022225041645720220422,2022042504wdHEAD-BOAT,2022,2,04,wd,4,25,4,2,1645720220422002,8791031301,HADDOCK,401,0.74,40,15,0,1,59.905135783,,2022042504wdHEAD-BOAT,,0,03/03/2025
2022225041645720220422,2022042504wdHEAD-BOAT,2022,2,04,wd,4,25,4,2,1645720220422002,8791031301,HADDOCK,394,0.70,39,15,0,1,59.905135783,,2022042504wdHEAD-BOAT,,0,03/03/2025
2022225041645720220422,2022042504wdHEAD-BOAT,2022,2,04,wd,4,25,4,2,1645720220422002,8791031301,HADDOCK,491,1.29,49,19,0,1,59.905135783,,2022042504wdHEAD-BOAT,,0,03/03/2025
2022225041645720220422,2022042504wdHEAD-BOAT,2022,2,04,wd,4,25,4,2,1645720220422002,8791031301,HADDOCK,403,0.75,40,15,0,1,59.905135783,,2022042504wdHEAD-BOAT,,0,03/03/2025
2022225041645720220422,2022042504wdHEAD-BOAT,2022,2,04,wd,4,25,4,2,1645720220422002,8791031301,HADDOCK,437,0.94,43,17,0,1,59.905135783,,2022042504wdHEAD-BOAT,,0,03/03/2025
2022225041645720220422,2022042504wdHEAD-BOAT,2022,2,04,wd,4,25,4,2,1645720220422002,8791031301,HADDOCK,411,0.79,41,16,0,1,59.905135783,,2022042504wdHEAD-BOAT,,0,03/03/2025
2022225041645720220422,2022042504wdHEAD-BOAT,2022,2,04,wd,4,25,4,2,1645720220422002,8791031301,HADDOCK,451,1.02,45,17,0,1,59.905135783,,2022042504wdHEAD-BOAT,,0,03/03/2025
2022225041645720220422,2022042504wdHEAD-BOAT,2022,2,04,wd,4,25,4,2,1645720220422002,8791031301,HADDOCK,453,1.03,45,17,0,1,59.905135783,,2022042504wdHEAD-BOAT,,0,03/03/2025
2022225041645720220422,2022042504wdHEAD-BOAT,2022,2,04,wd,4,25,4,2,1645720220422002,8791031101,CUSK,508,1.39,50,19,0,1,59.905135783,,2022042504wdHEAD-BOAT,,0,03/03/2025
2022225041645720220422,2022042504wdHEAD-BOAT,2022,2,04,wd,4,25,4,2,1645720220422002,8791031301,HADDOCK,431,0.90,43,16,0,1,59.905135783,,2022042504wdHEAD-BOAT,,0,03/03/2025
2022225041645720220422,2022042504wdHEAD-BOAT,2022,2,04,wd,4,25,4,2,1645720220422002,8791031301,HADDOCK,472,1.16,47,18,0,1,59.905135783,,2022042504wdHEAD-BOAT,,0,03/03/2025
2022225041645720220422,2022042504wdHEAD-BOAT,2022,2,04,wd,4,25,4,2,1645720220422002,8791031301,HADDOCK,442,0.97,44,17,0,1,59.905135783,,2022042504wdHEAD-BOAT,,0,03/03/2025
2022225041645720220422,2022042504wdHEAD-BOAT,2022,2,04,wd,4,25,4,2,1645720220422003,,,,,,,0,0,59.905135783,,2022042504wdHEAD-BOAT,,0,03/03/2025
2022225041645720220422,2022042504wdHEAD-BOAT,2022,2,04,wd,4,25,4,2,1645720220422004,8791031301,HADDOCK,436,0.93,43,17,0,1,59.905135783,,2022042504wdHEAD-BOAT,,0,03/03/2025
2022225041645720220422,2022042504wdHEAD-BOAT,2022,2,04,wd,4,25,4,2,1645720220422004,8791031301,HADDOCK,415,0.81,41,16,0,1,59.905135783,,2022042504wdHEAD-BOAT,,0,03/03/2025
2022225041645720220422,2022042504wdHEAD-BOAT,2022,2,04,wd,4,25,4,2,1645720220422004,8791031301,HADDOCK,407,0.77,40,16,0,1,59.905135783,,2022042504wdHEAD-BOAT,,0,03/03/2025
2022225041645720220422,2022042504wdHEAD-BOAT,2022,2,04,wd,4,25,4,2,1645720220422004,8791031301,HADDOCK,500,1.36,50,19,0,1,59.905135783,,2022042504wdHEAD-BOAT,,0,03/03/2025
2022225041645720220422,2022042504wdHEAD-BOAT,2022,2,04,wd,4,25,4,2,1645720220422004,8791031301,HADDOCK,478,1.20,47,18,0,1,59.905135783,,2022042504wdHEAD-BOAT,,0,03/03/2025
2022225041645720220422,2022042504wdHEAD-BOAT,2022,2,04,wd,4,25,4,2,1645720220422004,8791031301,HADDOCK,438,0.94,43,17,0,1,59.905135783,,2022042504wdHEAD-BOAT,,0,03/03/2025
2022225041645720220422,2022042504wdHEAD-BOAT,2022,2,04,wd,4,25,4,2,1645720220422004,8791031301,HADDOCK,441,0.96,44,17,0,1,59.905135783,,2022042504wdHEAD-BOAT,,0,03/03/2025
2022225041645720220422,2022042504wdHEAD-BOAT,2022,2,04,wd,4,25,4,2,1645720220422004,8826010169,ACADIAN REDFISH,291,0.41,29,11,0,1,59.905135783,,2022042504wdHEAD-BOAT,,0,03/03/2025
2022225041645720220422,2022042504wdHEAD-BOAT,2022,2,04,wd,4,25,4,2,1645720220422005,8826010169,ACADIAN REDFISH,319,0.52,31,12,0,1,59.905135783,,2022042504wdHEAD-BOAT,,0,03/03/2025
2022225041645720220422,2022042504wdHEAD-BOAT,2022,2,04,wd,4,25,4,2,1645720220422005,8826010169,ACADIAN REDFISH,243,0.25,24,9,0,1,59.905135783,,2022042504wdHEAD-BOAT,,0,03/03/2025
2022225041645720220422,2022042504wdHEAD-BOAT,2022,2,04,wd,4,25,4,2,1645720220422005,8826010169,ACADIAN REDFISH,313,0.50,31,12,0,1,59.905135783,,2022042504wdHEAD-BOAT,,0,03/03/2025
2022225041645720220422,2022042504wdHEAD-BOAT,2022,2,04,wd,4,25,4,2,1645720220422005,8826010169,ACADIAN REDFISH,227,0.21,22,8,0,1,59.905135783,,2022042504wdHEAD-BOAT,,0,03/03/2025
2022225041645720220422,2022042504wdHEAD-BOAT,2022,2,04,wd,4,25,4,2,1645720220422005,8826010169,ACADIAN REDFISH,314,0.50,31,12,0,1,59.905135783,,2022042504wdHEAD-BOAT,,0,03/03/2025
2022225041645720220422,2022042504wdHEAD-BOAT,2022,2,04,wd,4,25,4,2,1645720220422005,8791031301,HADDOCK,472,1.16,47,18,0,1,59.905135783,,2022042504wdHEAD-BOAT,,0,03/03/2025
2022225041645720220422,2022042504wdHEAD-BOAT,2022,2,04,wd,4,25,4,2,1645720220422005,8791031301,HADDOCK,456,1.05,45,17,0,1,59.905135783,,2022042504wdHEAD-BOAT,,0,03/03/2025
2022225041645720220422,2022042504wdHEAD-BOAT,2022,2,04,wd,4,25,4,2,1645720220422005,8791031301,HADDOCK,441,0.96,44,17,0,1,59.905135783,,2022042504wdHEAD-BOAT,,0,03/03/2025
2022225041645720220422,2022042504wdHEAD-BOAT,2022,2,04,wd,4,25,4,2,1645720220422005,8791031301,HADDOCK,423,0.86,42,16,0,1,59.905135783,,2022042504wdHEAD-BOAT,,0,03/03/2025
2022225041645720220422,2022042504wdHEAD-BOAT,2022,2,04,wd,4,25,4,2,1645720220422005,8791031301,HADDOCK,422,0.85,42,16,0,1,59.905135783,,2022042504wdHEAD-BOAT,,0,03/03/2025
