YEAR,ST,MODE_FX,AREA_X,ID_CODE,SUB_REG,WAVE,KOD,SP_CODE,LNGTH,WGT,LNGTH_IMP,WGT_IMP,STRAT_ID,PSU_ID,COMMON,WGT_UNADJ,WP_SIZE,L_IN_BIN,L_CM_BIN,VAR_ID,ARX_METHOD,ALT_FLAG,DATE_PUBLISHED
2017,25,4,2,1767820170415001,4,2,we,8791031301,570,1.73,1,1,2017042504weHEAD-BOAT,2017225041767820170415,HADDOCK,,28.307401844,22,57,2017042504weHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170415002,4,2,we,,,,0,0,2017042504weHEAD-BOAT,2017225041767820170415,,,18.068554368,,,2017042504weHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170415003,4,2,we,8791031101,565,1.91,1,1,2017042504weHEAD-BOAT,2017225041767820170415,CUSK,,17.315697936,22,56,2017042504weHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170415003,4,2,we,8791031301,480,1.04,1,1,2017042504weHEAD-BOAT,2017225041767820170415,HADDOCK,,28.307401844,18,48,2017042504weHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170415003,4,2,we,8791031101,585,2.12,1,1,2017042504weHEAD-BOAT,2017225041767820170415,CUSK,,17.315697936,23,58,2017042504weHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170415003,4,2,we,8791031301,428,0.74,1,1,2017042504weHEAD-BOAT,2017225041767820170415,HADDOCK,,28.307401844,16,42,2017042504weHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170415003,4,2,we,8791031301,490,1.10,1,1,2017042504weHEAD-BOAT,2017225041767820170415,HADDOCK,,28.307401844,19,49,2017042504weHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170415003,4,2,we,8791031301,450,0.86,1,1,2017042504weHEAD-BOAT,2017225041767820170415,HADDOCK,,28.307401844,17,45,2017042504weHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170415003,4,2,we,8791031301,490,1.10,1,1,2017042504weHEAD-BOAT,2017225041767820170415,HADDOCK,,28.307401844,19,49,2017042504weHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170415004,4,2,we,8791031301,430,0.75,1,1,2017042504weHEAD-BOAT,2017225041767820170415,HADDOCK,,18.068554368,16,43,2017042504weHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170415004,4,2,we,8791031301,421,0.70,1,1,2017042504weHEAD-BOAT,2017225041767820170415,HADDOCK,,18.068554368,16,42,2017042504weHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170415004,4,2,we,8791031301,532,1.41,1,1,2017042504weHEAD-BOAT,2017225041767820170415,HADDOCK,,18.068554368,20,53,2017042504weHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170415004,4,2,we,8791031301,606,2.08,1,1,2017042504weHEAD-BOAT,2017225041767820170415,HADDOCK,,18.068554368,23,60,2017042504weHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170415005,4,2,we,8791031301,517,1.30,1,1,2017042504weHEAD-BOAT,2017225041767820170415,HADDOCK,,17.315697936,20,51,2017042504weHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170415005,4,2,we,8791031301,440,0.80,1,1,2017042504weHEAD-BOAT,2017225041767820170415,HADDOCK,,17.315697936,17,44,2017042504weHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170415006,4,2,we,8791031301,361,0.44,0,1,2017042504weHEAD-BOAT,2017225041767820170415,HADDOCK,,18.068554368,14,36,2017042504weHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170415006,4,2,we,8791031301,434,0.77,1,1,2017042504weHEAD-BOAT,2017225041767820170415,HADDOCK,,18.068554368,17,43,2017042504weHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170415007,4,2,we,,,,0,0,2017042504weHEAD-BOAT,2017225041767820170415,,,18.068554368,,,2017042504weHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170415008,4,2,we,8791031301,502,1.19,1,1,2017042504weHEAD-BOAT,2017225041767820170415,HADDOCK,,36.137108737,19,50,2017042504weHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170415008,4,2,we,8791031301,420,0.70,1,1,2017042504weHEAD-BOAT,2017225041767820170415,HADDOCK,,36.137108737,16,42,2017042504weHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170415008,4,2,we,8791031301,522,1.33,1,1,2017042504weHEAD-BOAT,2017225041767820170415,HADDOCK,,36.137108737,20,52,2017042504weHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170415008,4,2,we,8791031301,518,1.30,1,1,2017042504weHEAD-BOAT,2017225041767820170415,HADDOCK,,36.137108737,20,51,2017042504weHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170415008,4,2,we,8791031301,481,1.04,1,1,2017042504weHEAD-BOAT,2017225041767820170415,HADDOCK,,36.137108737,18,48,2017042504weHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170415009,4,2,we,8791031301,545,1.52,1,1,2017042504weHEAD-BOAT,2017225041767820170415,HADDOCK,,25.295976116,21,54,2017042504weHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170415009,4,2,we,8791031301,491,1.11,1,1,2017042504weHEAD-BOAT,2017225041767820170415,HADDOCK,,25.295976116,19,49,2017042504weHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170415009,4,2,we,8791031301,535,1.43,1,1,2017042504weHEAD-BOAT,2017225041767820170415,HADDOCK,,25.295976116,21,53,2017042504weHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170415009,4,2,we,8791031301,585,1.87,1,1,2017042504weHEAD-BOAT,2017225041767820170415,HADDOCK,,25.295976116,23,58,2017042504weHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170415009,4,2,we,8791031301,555,1.60,1,1,2017042504weHEAD-BOAT,2017225041767820170415,HADDOCK,,25.295976116,21,55,2017042504weHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170415010,4,2,we,8791030402,475,1.13,0,1,2017042504weHEAD-BOAT,2017225041767820170415,ATLANTIC COD,,18.068554368,18,47,2017042504weHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170415012,4,2,we,8791031301,504,1.20,0,1,2017042504weHEAD-BOAT,2017225041767820170415,HADDOCK,,17.315697936,19,50,2017042504weHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170415012,4,2,we,8791031301,434,0.77,0,1,2017042504weHEAD-BOAT,2017225041767820170415,HADDOCK,,17.315697936,17,43,2017042504weHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170415012,4,2,we,8791031101,450,0.96,0,1,2017042504weHEAD-BOAT,2017225041767820170415,CUSK,,17.315697936,17,45,2017042504weHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170415012,4,2,we,8791031301,520,1.32,0,1,2017042504weHEAD-BOAT,2017225041767820170415,HADDOCK,,17.315697936,20,52,2017042504weHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170415012,4,2,we,8791031301,496,1.14,0,1,2017042504weHEAD-BOAT,2017225041767820170415,HADDOCK,,17.315697936,19,49,2017042504weHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170415012,4,2,we,8791031301,620,2.23,0,1,2017042504weHEAD-BOAT,2017225041767820170415,HADDOCK,,17.315697936,24,62,2017042504weHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170415012,4,2,we,8791031301,570,1.73,0,1,2017042504weHEAD-BOAT,2017225041767820170415,HADDOCK,,17.315697936,22,57,2017042504weHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170415012,4,2,we,8791031301,510,1.24,0,1,2017042504weHEAD-BOAT,2017225041767820170415,HADDOCK,,17.315697936,20,51,2017042504weHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170415013,4,2,we,8791031301,660,2.69,1,1,2017042504weHEAD-BOAT,2017225041767820170415,HADDOCK,,18.068554368,25,66,2017042504weHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170415013,4,2,we,8791031301,510,1.24,1,1,2017042504weHEAD-BOAT,2017225041767820170415,HADDOCK,,18.068554368,20,51,2017042504weHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170415013,4,2,we,8791031301,480,1.04,1,1,2017042504weHEAD-BOAT,2017225041767820170415,HADDOCK,,18.068554368,18,48,2017042504weHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170415013,4,2,we,8791031301,595,1.97,1,1,2017042504weHEAD-BOAT,2017225041767820170415,HADDOCK,,18.068554368,23,59,2017042504weHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170415014,4,2,we,,,,0,0,2017042504weHEAD-BOAT,2017225041767820170415,,,18.068554368,,,2017042504weHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170415015,4,2,we,8791031301,534,1.43,0,1,2017042504weHEAD-BOAT,2017225041767820170415,HADDOCK,,17.315697936,21,53,2017042504weHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170415015,4,2,we,8791031301,550,1.56,0,1,2017042504weHEAD-BOAT,2017225041767820170415,HADDOCK,,17.315697936,21,55,2017042504weHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170415015,4,2,we,8791031301,490,1.10,0,1,2017042504weHEAD-BOAT,2017225041767820170415,HADDOCK,,17.315697936,19,49,2017042504weHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170415015,4,2,we,8791031301,490,1.10,0,1,2017042504weHEAD-BOAT,2017225041767820170415,HADDOCK,,17.315697936,19,49,2017042504weHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170415016,4,2,we,,,,0,0,2017042504weHEAD-BOAT,2017225041767820170415,,,18.068554368,,,2017042504weHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170415017,4,2,we,8791031301,428,0.74,0,1,2017042504weHEAD-BOAT,2017225041767820170415,HADDOCK,,17.315697936,16,42,2017042504weHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170415017,4,2,we,8791031301,446,0.83,0,1,2017042504weHEAD-BOAT,2017225041767820170415,HADDOCK,,17.315697936,17,44,2017042504weHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170415017,4,2,we,8791031301,472,0.99,0,1,2017042504weHEAD-BOAT,2017225041767820170415,HADDOCK,,17.315697936,18,47,2017042504weHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170415017,4,2,we,8791031301,450,0.86,0,1,2017042504weHEAD-BOAT,2017225041767820170415,HADDOCK,,17.315697936,17,45,2017042504weHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170415017,4,2,we,8791031301,480,1.04,0,1,2017042504weHEAD-BOAT,2017225041767820170415,HADDOCK,,17.315697936,18,48,2017042504weHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170415018,4,2,we,,,,0,0,2017042504weHEAD-BOAT,2017225041767820170415,,,18.068554368,,,2017042504weHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170415019,4,2,we,,,,0,0,2017042504weHEAD-BOAT,2017225041767820170415,,,18.068554368,,,2017042504weHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170415020,4,2,we,8791031301,449,0.85,0,1,2017042504weHEAD-BOAT,2017225041767820170415,HADDOCK,,17.315697936,17,44,2017042504weHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170415020,4,2,we,8791031301,501,1.18,0,1,2017042504weHEAD-BOAT,2017225041767820170415,HADDOCK,,17.315697936,19,50,2017042504weHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170415020,4,2,we,8791031301,532,1.41,0,1,2017042504weHEAD-BOAT,2017225041767820170415,HADDOCK,,17.315697936,20,53,2017042504weHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170415020,4,2,we,8791031301,606,2.08,0,1,2017042504weHEAD-BOAT,2017225041767820170415,HADDOCK,,17.315697936,23,60,2017042504weHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170415020,4,2,we,8791031301,509,1.24,0,1,2017042504weHEAD-BOAT,2017225041767820170415,HADDOCK,,17.315697936,20,50,2017042504weHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170415021,4,2,we,8791031301,517,1.30,0,1,2017042504weHEAD-BOAT,2017225041767820170415,HADDOCK,,17.315697936,20,51,2017042504weHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170415021,4,2,we,8791031301,432,0.76,0,1,2017042504weHEAD-BOAT,2017225041767820170415,HADDOCK,,17.315697936,17,43,2017042504weHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170415021,4,2,we,8791031301,422,0.71,0,1,2017042504weHEAD-BOAT,2017225041767820170415,HADDOCK,,17.315697936,16,42,2017042504weHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170415021,4,2,we,8791031301,430,0.75,0,1,2017042504weHEAD-BOAT,2017225041767820170415,HADDOCK,,17.315697936,16,43,2017042504weHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170415021,4,2,we,8791031301,421,0.70,0,1,2017042504weHEAD-BOAT,2017225041767820170415,HADDOCK,,17.315697936,16,42,2017042504weHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170415023,4,2,we,8791031301,440,0.80,0,1,2017042504weHEAD-BOAT,2017225041767820170415,HADDOCK,,17.315697936,17,44,2017042504weHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170415023,4,2,we,8791031301,434,0.77,0,1,2017042504weHEAD-BOAT,2017225041767820170415,HADDOCK,,17.315697936,17,43,2017042504weHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170415023,4,2,we,8791031301,437,0.78,0,1,2017042504weHEAD-BOAT,2017225041767820170415,HADDOCK,,17.315697936,17,43,2017042504weHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170415023,4,2,we,8791031301,420,0.70,0,1,2017042504weHEAD-BOAT,2017225041767820170415,HADDOCK,,17.315697936,16,42,2017042504weHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170415023,4,2,we,8791031301,518,1.30,0,1,2017042504weHEAD-BOAT,2017225041767820170415,HADDOCK,,17.315697936,20,51,2017042504weHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170428001,4,2,wd,8791031301,585,1.87,1,1,2017042504wdHEAD-BOAT,2017225041767820170428,HADDOCK,,87.271117599,23,58,2017042504wdHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170428001,4,2,wd,8791031301,434,0.77,1,1,2017042504wdHEAD-BOAT,2017225041767820170428,HADDOCK,,87.271117599,17,43,2017042504wdHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170428001,4,2,wd,8791031301,541,1.48,1,1,2017042504wdHEAD-BOAT,2017225041767820170428,HADDOCK,,87.271117599,21,54,2017042504wdHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170428001,4,2,wd,8791031301,421,0.70,1,1,2017042504wdHEAD-BOAT,2017225041767820170428,HADDOCK,,87.271117599,16,42,2017042504wdHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170428001,4,2,wd,8791031301,501,1.18,1,1,2017042504wdHEAD-BOAT,2017225041767820170428,HADDOCK,,87.271117599,19,50,2017042504wdHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170428002,4,2,wd,8791031301,476,1.01,1,1,2017042504wdHEAD-BOAT,2017225041767820170428,HADDOCK,,72.725931332,18,47,2017042504wdHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170428002,4,2,wd,8791031301,410,0.65,1,1,2017042504wdHEAD-BOAT,2017225041767820170428,HADDOCK,,72.725931332,16,41,2017042504wdHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170428002,4,2,wd,8791031301,491,1.11,1,1,2017042504wdHEAD-BOAT,2017225041767820170428,HADDOCK,,72.725931332,19,49,2017042504wdHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170428002,4,2,wd,8791031301,417,0.68,1,1,2017042504wdHEAD-BOAT,2017225041767820170428,HADDOCK,,72.725931332,16,41,2017042504wdHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170428002,4,2,wd,8791031301,448,0.84,1,1,2017042504wdHEAD-BOAT,2017225041767820170428,HADDOCK,,72.725931332,17,44,2017042504wdHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170428003,4,2,wd,8791031301,522,1.33,0,1,2017042504wdHEAD-BOAT,2017225041767820170428,HADDOCK,,33.565814461,20,52,2017042504wdHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170428003,4,2,wd,8791031301,502,1.19,0,1,2017042504wdHEAD-BOAT,2017225041767820170428,HADDOCK,,33.565814461,19,50,2017042504wdHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170428003,4,2,wd,8791031301,540,1.48,0,1,2017042504wdHEAD-BOAT,2017225041767820170428,HADDOCK,,33.565814461,21,54,2017042504wdHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170428003,4,2,wd,8791031301,491,1.11,0,1,2017042504wdHEAD-BOAT,2017225041767820170428,HADDOCK,,33.565814461,19,49,2017042504wdHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170428003,4,2,wd,8791031301,500,1.17,0,1,2017042504wdHEAD-BOAT,2017225041767820170428,HADDOCK,,33.565814461,19,50,2017042504wdHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170428003,4,2,wd,8791031301,481,1.04,0,1,2017042504wdHEAD-BOAT,2017225041767820170428,HADDOCK,,33.565814461,18,48,2017042504wdHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170428003,4,2,wd,8791031301,590,1.92,0,1,2017042504wdHEAD-BOAT,2017225041767820170428,HADDOCK,,33.565814461,23,59,2017042504wdHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170428004,4,2,wd,,,,0,0,2017042504wdHEAD-BOAT,2017225041767820170428,,,36.362965666,,,2017042504wdHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170428005,4,2,wd,8791031301,475,1.01,1,1,2017042504wdHEAD-BOAT,2017225041767820170428,HADDOCK,,109.088897,18,47,2017042504wdHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170428005,4,2,wd,8791031301,551,1.57,1,1,2017042504wdHEAD-BOAT,2017225041767820170428,HADDOCK,,109.088897,21,55,2017042504wdHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170428005,4,2,wd,8791031301,461,0.92,1,1,2017042504wdHEAD-BOAT,2017225041767820170428,HADDOCK,,109.088897,18,46,2017042504wdHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170428005,4,2,wd,8791031301,471,0.98,1,1,2017042504wdHEAD-BOAT,2017225041767820170428,HADDOCK,,109.088897,18,47,2017042504wdHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170428005,4,2,wd,8791031301,486,1.08,1,1,2017042504wdHEAD-BOAT,2017225041767820170428,HADDOCK,,109.088897,19,48,2017042504wdHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170428006,4,2,wd,,,,0,0,2017042504wdHEAD-BOAT,2017225041767820170428,,,36.362965666,,,2017042504wdHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170428007,4,2,wd,8791031301,430,0.75,0,1,2017042504wdHEAD-BOAT,2017225041767820170428,HADDOCK,,55.943024102,16,43,2017042504wdHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170428007,4,2,wd,8791031301,500,1.17,1,1,2017042504wdHEAD-BOAT,2017225041767820170428,HADDOCK,,55.943024102,19,50,2017042504wdHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170428007,4,2,wd,8791031301,438,0.79,1,1,2017042504wdHEAD-BOAT,2017225041767820170428,HADDOCK,,55.943024102,17,43,2017042504wdHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170428007,4,2,wd,8791031301,585,1.87,0,1,2017042504wdHEAD-BOAT,2017225041767820170428,HADDOCK,,55.943024102,23,58,2017042504wdHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170428007,4,2,wd,8791031301,422,0.71,1,1,2017042504wdHEAD-BOAT,2017225041767820170428,HADDOCK,,55.943024102,16,42,2017042504wdHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170428007,4,2,wd,8791031301,588,1.90,1,1,2017042504wdHEAD-BOAT,2017225041767820170428,HADDOCK,,55.943024102,23,58,2017042504wdHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170428007,4,2,wd,8791031301,600,2.02,0,1,2017042504wdHEAD-BOAT,2017225041767820170428,HADDOCK,,55.943024102,23,60,2017042504wdHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170428007,4,2,wd,8791031301,555,1.60,0,1,2017042504wdHEAD-BOAT,2017225041767820170428,HADDOCK,,55.943024102,21,55,2017042504wdHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170428007,4,2,wd,8791031301,535,1.43,0,1,2017042504wdHEAD-BOAT,2017225041767820170428,HADDOCK,,55.943024102,21,53,2017042504wdHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170428008,4,2,wd,8791031301,510,1.24,0,1,2017042504wdHEAD-BOAT,2017225041767820170428,HADDOCK,,93.238373503,20,51,2017042504wdHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170428008,4,2,wd,8791031301,500,1.17,0,1,2017042504wdHEAD-BOAT,2017225041767820170428,HADDOCK,,93.238373503,19,50,2017042504wdHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170428008,4,2,wd,8791031301,545,1.52,0,1,2017042504wdHEAD-BOAT,2017225041767820170428,HADDOCK,,93.238373503,21,54,2017042504wdHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170428008,4,2,wd,8791031301,425,0.72,1,1,2017042504wdHEAD-BOAT,2017225041767820170428,HADDOCK,,93.238373503,16,42,2017042504wdHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170428008,4,2,wd,8791031301,428,0.74,1,1,2017042504wdHEAD-BOAT,2017225041767820170428,HADDOCK,,93.238373503,16,42,2017042504wdHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170428008,4,2,wd,8791031301,464,0.94,1,1,2017042504wdHEAD-BOAT,2017225041767820170428,HADDOCK,,93.238373503,18,46,2017042504wdHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170428008,4,2,wd,8791030901,565,1.71,1,1,2017042504wdHEAD-BOAT,2017225041767820170428,POLLOCK,,33.565814461,22,56,2017042504wdHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170428008,4,2,wd,8791031301,510,1.24,0,1,2017042504wdHEAD-BOAT,2017225041767820170428,HADDOCK,,93.238373503,20,51,2017042504wdHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170428008,4,2,wd,8791031301,920,7.25,0,1,2017042504wdHEAD-BOAT,2017225041767820170428,HADDOCK,,93.238373503,36,92,2017042504wdHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170428008,4,2,wd,8791031301,439,0.79,1,1,2017042504wdHEAD-BOAT,2017225041767820170428,HADDOCK,,93.238373503,17,43,2017042504wdHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170428009,4,2,wd,8791031301,591,1.93,1,1,2017042504wdHEAD-BOAT,2017225041767820170428,HADDOCK,,62.935902115,23,59,2017042504wdHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170428009,4,2,wd,8791031301,525,1.36,1,1,2017042504wdHEAD-BOAT,2017225041767820170428,HADDOCK,,62.935902115,20,52,2017042504wdHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170428009,4,2,wd,8791031301,435,0.77,1,1,2017042504wdHEAD-BOAT,2017225041767820170428,HADDOCK,,62.935902115,17,43,2017042504wdHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170428009,4,2,wd,8791031301,450,0.86,0,1,2017042504wdHEAD-BOAT,2017225041767820170428,HADDOCK,,62.935902115,17,45,2017042504wdHEAD-BOAT,,0,03/03/2025
2017,25,4,2,1767820170428009,4,2,wd,8791030402,445,0.93,0,1,2017042504wdHEAD-BOAT,2017225041767820170428,ATLANTIC COD,,36.362965666,17,44,2017042504wdHEAD-BOAT,,0,03/03/2025
