AREA_X,ID_CODE,MODE_FX,ST,SUB_REG,WAVE,YEAR,MONTH,KOD,SP_CODE,LNGTH,WGT,LNGTH_IMP,WGT_IMP,STRAT_ID,PSU_ID,COMMON,WGT_UNADJ,WP_SIZE,L_IN_BIN,L_CM_BIN,VAR_ID,ARX_METHOD,ALT_FLAG,DATE_PUBLISHED
1,1234120000220001,3,12,6,1,2000,02,we,8835400201,161,0.1015968064,0,0,200016128302we,123412000022011106,PIGFISH,0.1,3089.9739157,6,16,200016128302we,,0,03/03/2025
1,1234120000220001,3,12,6,1,2000,02,we,8835390201,256,0.4063872255,0,0,200016128302we,123412000022011106,IRISH POMPANO,0.4,3089.9739157,10,25,200016128302we,,0,03/03/2025
1,1234120000220001,3,12,6,1,2000,02,we,8835400113,165,0.2031936128,0,0,200016128302we,123412000022011106,BLUESTRIPED GRUNT,0.2,3089.9739157,6,16,200016128302we,,0,03/03/2025
1,1234120000220001,3,12,6,1,2000,02,we,8835360401,240,0.2031936128,0,0,200016128302we,123412000022011106,YELLOWTAIL SNAPPER,0.2,3089.9739157,9,24,200016128302we,,0,03/03/2025
1,1234120000220001,3,12,6,1,2000,02,we,8835360102,284,0.4063872255,0,0,200016128302we,123412000022011106,GRAY SNAPPER,0.4,3089.9739157,11,28,200016128302we,,0,03/03/2025
1,1234120000220001,3,12,6,1,2000,02,we,8835400201,159,0.1015968064,0,0,200016128302we,123412000022011106,PIGFISH,0.1,3089.9739157,6,15,200016128302we,,0,03/03/2025
1,1234120000220001,3,12,6,1,2000,02,we,8835400101,110,0.0507984032,0,0,200016128302we,123412000022011106,TOMTATE,0.05,3089.9739157,4,11,200016128302we,,0,03/03/2025
1,1234120000220001,3,12,6,1,2000,02,we,8835360102,291,0.4063872255,0,0,200016128302we,123412000022011106,GRAY SNAPPER,0.4,3089.9739157,11,29,200016128302we,,0,03/03/2025
1,1234120000227001,3,12,6,1,2000,02,we,,,,0,0,200016128302we,123412000022711109,,,3139.3148166,,,200016128302we,,0,03/03/2025
5,1236820000104006,3,12,6,1,2000,01,wd,,,,0,0,200016128301wd,123682000010461371,,,12717.663936,,,200016128301wd,,0,03/03/2025
5,1236820000108003,3,12,6,1,2000,01,we,,,,0,0,200016128301we,123682000010861166,,,13611.492999,,,200016128301we,,0,03/03/2025
5,1236820000108006,3,12,6,1,2000,01,we,8835430301,304,0.7,1,1,200016128301we,123682000010861166,SHEEPSHEAD,0.7,13611.492999,11,30,200016128301we,,0,03/03/2025
5,1236820000108007,3,12,6,1,2000,01,we,8835430301,340,0.95,1,1,200016128301we,123682000010861166,SHEEPSHEAD,0.95,13611.492999,13,34,200016128301we,,0,03/03/2025
5,1236820000108013,3,12,6,1,2000,01,we,8835440102,510,0.8050632911,0,0,200016128301we,123682000010861166,SPOTTED SEATROUT,0.8,13525.886125,20,51,200016128301we,,0,03/03/2025
5,1236820000108013,3,12,6,1,2000,01,we,8835440102,409,0.6037974684,0,0,200016128301we,123682000010861166,SPOTTED SEATROUT,0.6,13525.886125,16,40,200016128301we,,0,03/03/2025
5,1236820000108013,3,12,6,1,2000,01,we,8835440102,441,0.6541139241,0,0,200016128301we,123682000010861166,SPOTTED SEATROUT,0.65,13525.886125,17,44,200016128301we,,0,03/03/2025
5,1236820000108013,3,12,6,1,2000,01,we,8835440102,423,0.6037974684,0,0,200016128301we,123682000010861166,SPOTTED SEATROUT,0.6,13525.886125,16,42,200016128301we,,0,03/03/2025
5,1236820000108015,3,12,6,1,2000,01,we,,,,0,0,200016128301we,123682000010861166,,,10197.62278,,,200016128301we,,0,03/03/2025
5,1236820000108016,3,12,6,1,2000,01,we,8836010100,,,0,0,200016128301we,123682000010861166,MULLET GENUS,,408344.78998,,,200016128301we,,0,03/03/2025
5,1236820000108017,3,12,6,1,2000,01,we,8836010100,,,0,0,200016128301we,123682000010861166,MULLET GENUS,,408344.78998,,,200016128301we,,0,03/03/2025
5,1236820000113001,3,12,6,1,2000,01,wd,8835390201,193,0.2012658228,0,0,200016128301wd,1236820000113111288,IRISH POMPANO,0.2,5192.4023052,7,19,200016128301wd,,0,03/03/2025
5,1236820000113001,3,12,6,1,2000,01,wd,8835390201,206,0.2012658228,0,0,200016128301wd,1236820000113111288,IRISH POMPANO,0.2,5192.4023052,8,20,200016128301wd,,0,03/03/2025
5,1236820000113001,3,12,6,1,2000,01,wd,8835390201,189,0.1509493671,0,0,200016128301wd,1236820000113111288,IRISH POMPANO,0.15,5192.4023052,7,18,200016128301wd,,0,03/03/2025
5,1236820000113002,3,12,6,1,2000,01,wd,8835390201,193,0.2012658228,1,1,200016128301wd,1236820000113111288,IRISH POMPANO,0.2,6930.6689559,7,19,200016128301wd,,0,03/03/2025
5,1236820000113002,3,12,6,1,2000,01,wd,8835390201,202,0.2012658228,1,1,200016128301wd,1236820000113111288,IRISH POMPANO,0.2,6930.6689559,7,20,200016128301wd,,0,03/03/2025
5,1236820000113003,3,12,6,1,2000,01,wd,8835390201,202,0.2012658228,0,0,200016128301wd,1236820000113111288,IRISH POMPANO,0.2,6930.6689559,7,20,200016128301wd,,0,03/03/2025
5,1236820000113003,3,12,6,1,2000,01,wd,8835390201,192,0.2012658228,0,0,200016128301wd,1236820000113111288,IRISH POMPANO,0.2,6930.6689559,7,19,200016128301wd,,0,03/03/2025
5,1236820000113003,3,12,6,1,2000,01,wd,8835390201,225,0.3018987342,0,0,200016128301wd,1236820000113111288,IRISH POMPANO,0.3,6930.6689559,8,22,200016128301wd,,0,03/03/2025
5,1236820000113003,3,12,6,1,2000,01,wd,8835390201,271,0.503164557,0,0,200016128301wd,1236820000113111288,IRISH POMPANO,0.5,6930.6689559,10,27,200016128301wd,,0,03/03/2025
5,1236820000113007,3,12,6,1,2000,01,wd,8835390201,173,0.1509493671,0,0,200016128301wd,1236820000113111288,IRISH POMPANO,0.15,5192.4023052,6,17,200016128301wd,,0,03/03/2025
5,1236820000113007,3,12,6,1,2000,01,wd,8835390201,185,0.2012658228,0,0,200016128301wd,1236820000113111288,IRISH POMPANO,0.2,5192.4023052,7,18,200016128301wd,,0,03/03/2025
5,1236820000113007,3,12,6,1,2000,01,wd,8835390201,202,0.2012658228,0,0,200016128301wd,1236820000113111288,IRISH POMPANO,0.2,5192.4023052,7,20,200016128301wd,,0,03/03/2025
5,1236820000113007,3,12,6,1,2000,01,wd,8835390201,192,0.2012658228,0,0,200016128301wd,1236820000113111288,IRISH POMPANO,0.2,5192.4023052,7,19,200016128301wd,,0,03/03/2025
5,1236820000113009,3,12,6,1,2000,01,wd,8835390201,235,0.313135691,1,1,200016128301wd,1236820000113111288,IRISH POMPANO,0.313135691,5225.2656109,9,23,200016128301wd,,0,03/03/2025
5,1236820000113009,3,12,6,1,2000,01,wd,8835390201,173,0.15,1,1,200016128301wd,1236820000113111288,IRISH POMPANO,0.15,5225.2656109,6,17,200016128301wd,,0,03/03/2025
5,1236820000113009,3,12,6,1,2000,01,wd,8835390201,202,0.2,1,1,200016128301wd,1236820000113111288,IRISH POMPANO,0.2,5225.2656109,7,20,200016128301wd,,0,03/03/2025
5,1236820000113010,3,12,6,1,2000,01,wd,8835390201,257,0.4,1,1,200016128301wd,1236820000113111288,IRISH POMPANO,0.4,5225.2656109,10,25,200016128301wd,,0,03/03/2025
5,1236820000113010,3,12,6,1,2000,01,wd,8835390201,244,0.3,1,1,200016128301wd,1236820000113111288,IRISH POMPANO,0.3,5225.2656109,9,24,200016128301wd,,0,03/03/2025
5,1236820000113010,3,12,6,1,2000,01,wd,8835390201,203,0.2,1,1,200016128301wd,1236820000113111288,IRISH POMPANO,0.2,5225.2656109,7,20,200016128301wd,,0,03/03/2025
5,1236820000113010,3,12,6,1,2000,01,wd,8835360102,312,0.45,1,1,200016128301wd,1236820000113111288,GRAY SNAPPER,0.45,5225.2656109,12,31,200016128301wd,,0,03/03/2025
5,1236820000113010,3,12,6,1,2000,01,wd,8835390201,229,0.3,1,1,200016128301wd,1236820000113111288,IRISH POMPANO,0.3,5225.2656109,9,22,200016128301wd,,0,03/03/2025
5,1236820000113011,3,12,6,1,2000,01,wd,8835280303,276,0.4528481013,0,0,200016128301wd,1236820000113111288,CREVALLE JACK,0.45,6930.6689559,10,27,200016128301wd,,0,03/03/2025
5,1236820000113011,3,12,6,1,2000,01,wd,8835520101,171,0.2012658228,0,0,200016128301wd,1236820000113111288,ATLANTIC SPADEFISH,0.2,6930.6689559,6,17,200016128301wd,,0,03/03/2025
5,1236820000113011,3,12,6,1,2000,01,wd,8835390201,235,0.3522151899,0,0,200016128301wd,1236820000113111288,IRISH POMPANO,0.35,6930.6689559,9,23,200016128301wd,,0,03/03/2025
5,1236820000113011,3,12,6,1,2000,01,wd,8835400306,172,0.1509493671,0,0,200016128301wd,1236820000113111288,PORKFISH,0.15,6930.6689559,6,17,200016128301wd,,0,03/03/2025
5,1236820000113011,3,12,6,1,2000,01,wd,8835280306,308,0.6037974684,0,0,200016128301wd,1236820000113111288,BLUE RUNNER,0.6,6930.6689559,12,30,200016128301wd,,0,03/03/2025
5,1236820000113012,3,12,6,1,2000,01,wd,8835280303,420,1.18,1,1,200016128301wd,1236820000113111288,CREVALLE JACK,1.18,5225.2656109,16,42,200016128301wd,,0,03/03/2025
5,1236820000113012,3,12,6,1,2000,01,wd,8835280303,277,0.45,1,1,200016128301wd,1236820000113111288,CREVALLE JACK,0.45,5225.2656109,10,27,200016128301wd,,0,03/03/2025
5,1236820000113013,3,12,6,1,2000,01,wd,,,,0,0,200016128301wd,1236820000113111288,,,6974.5339493,,,200016128301wd,,0,03/03/2025
5,1236820000113014,3,12,6,1,2000,01,wd,,,,0,0,200016128301wd,1236820000113111288,,,6974.5339493,,,200016128301wd,,0,03/03/2025
5,1236820000113015,3,12,6,1,2000,01,wd,8835390201,235,0.3018987342,0,0,200016128301wd,1236820000113111288,IRISH POMPANO,0.3,6930.6689559,9,23,200016128301wd,,0,03/03/2025
5,1236820000113016,3,12,6,1,2000,01,wd,8835430301,275,0.553407671,0,1,200016128301wd,1236820000113111288,SHEEPSHEAD,0.5499271196,6930.6689559,10,27,200016128301wd,,0,03/03/2025
5,1236820000113016,3,12,6,1,2000,01,wd,8835360103,270,0.3765824948,0,1,200016128301wd,1236820000113111288,MUTTON SNAPPER,0.3742140515,6930.6689559,10,27,200016128301wd,,0,03/03/2025
5,1236820000113016,3,12,6,1,2000,01,wd,8835390201,248,0.3576947805,0,1,200016128301wd,1236820000113111288,IRISH POMPANO,0.3554451277,6930.6689559,9,24,200016128301wd,,0,03/03/2025
5,1236820000113016,3,12,6,1,2000,01,wd,8835430301,307,0.747668684,0,1,200016128301wd,1236820000113111288,SHEEPSHEAD,0.7429663653,6930.6689559,12,30,200016128301wd,,0,03/03/2025
5,1236820000113016,3,12,6,1,2000,01,wd,8835430301,232,0.3477046173,0,1,200016128301wd,1236820000113111288,SHEEPSHEAD,0.3455177958,6930.6689559,9,23,200016128301wd,,0,03/03/2025
5,1236820000113016,3,12,6,1,2000,01,wd,8835430301,245,0.4035786615,0,1,200016128301wd,1236820000113111288,SHEEPSHEAD,0.4010404309,6930.6689559,9,24,200016128301wd,,0,03/03/2025
5,1236820000113016,3,12,6,1,2000,01,wd,8835390201,181,0.1704437049,0,1,200016128301wd,1236820000113111288,IRISH POMPANO,0.1693717319,6930.6689559,7,18,200016128301wd,,0,03/03/2025
5,1236820000113016,3,12,6,1,2000,01,wd,8835360103,302,0.5237250088,0,1,200016128301wd,1236820000113111288,MUTTON SNAPPER,0.5204311408,6930.6689559,11,30,200016128301wd,,0,03/03/2025
5,1236820000113016,3,12,6,1,2000,01,wd,8835390201,209,0.2391196282,0,1,200016128301wd,1236820000113111288,IRISH POMPANO,0.2376157311,6930.6689559,8,20,200016128301wd,,0,03/03/2025
5,1236820000113016,3,12,6,1,2000,01,wd,8835360102,308,0.4691537499,0,1,200016128301wd,1236820000113111288,GRAY SNAPPER,0.4662030974,6930.6689559,12,30,200016128301wd,,0,03/03/2025
5,1236820000113016,3,12,6,1,2000,01,wd,8835390201,242,0.3376581417,0,1,200016128301wd,1236820000113111288,IRISH POMPANO,0.3355345056,6930.6689559,9,24,200016128301wd,,0,03/03/2025
5,1236820000113016,3,12,6,1,2000,01,wd,8835390201,235,0.3151175625,0,1,200016128301wd,1236820000113111288,IRISH POMPANO,0.313135691,6930.6689559,9,23,200016128301wd,,0,03/03/2025
5,1236820000113016,3,12,6,1,2000,01,wd,8835430301,265,0.5001222368,0,1,200016128301wd,1236820000113111288,SHEEPSHEAD,0.4969768139,6930.6689559,10,26,200016128301wd,,0,03/03/2025
5,1236820000113019,3,12,6,1,2000,01,wd,8835390201,204,0.2012658228,1,1,200016128301wd,1236820000113111288,IRISH POMPANO,0.2,8316.8027471,8,20,200016128301wd,,0,03/03/2025
5,1236820000113019,3,12,6,1,2000,01,wd,8835390201,218,0.2817721519,1,1,200016128301wd,1236820000113111288,IRISH POMPANO,0.28,8316.8027471,8,21,200016128301wd,,0,03/03/2025
5,1236820000113019,3,12,6,1,2000,01,wd,8835390201,199,0.2012658228,1,1,200016128301wd,1236820000113111288,IRISH POMPANO,0.2,8316.8027471,7,19,200016128301wd,,0,03/03/2025
5,1236820000113019,3,12,6,1,2000,01,wd,8850030502,462,0.8050632911,0,0,200016128301wd,1236820000113111288,SPANISH MACKEREL,0.8,6930.6689559,18,46,200016128301wd,,0,03/03/2025
5,1236820000113019,3,12,6,1,2000,01,wd,8835390201,177,0.1509493671,1,1,200016128301wd,1236820000113111288,IRISH POMPANO,0.15,8316.8027471,6,17,200016128301wd,,0,03/03/2025
5,1236820000113019,3,12,6,1,2000,01,wd,8835390201,181,0.1509493671,1,1,200016128301wd,1236820000113111288,IRISH POMPANO,0.15,8316.8027471,7,18,200016128301wd,,0,03/03/2025
5,1236820000129004,3,12,6,1,2000,01,we,,,,0,0,200016128301we,12368200001299918,,,4465.1759067,,,200016128301we,,0,03/03/2025
5,1236820000129006,3,12,6,1,2000,01,we,,,,0,0,200016128301we,12368200001299918,,,3345.2744343,,,200016128301we,,0,03/03/2025
5,1236820000129007,3,12,6,1,2000,01,we,,,,0,0,200016128301we,12368200001299918,,,3345.2744343,,,200016128301we,,0,03/03/2025
5,1236820000129014,3,12,6,1,2000,01,we,,,,0,0,200016128301we,12368200001299918,,,3345.2744343,,,200016128301we,,0,03/03/2025
5,1236820000130018,3,12,6,1,2000,01,we,8835280303,571,3.1196202532,0,0,200016128301we,12368200001309993,CREVALLE JACK,3.1,4437.0930394,22,57,200016128301we,,0,03/03/2025
5,1236820000130019,3,12,6,1,2000,01,we,,,,0,0,200016128301we,12368200001309993,,,4465.1759067,,,200016128301we,,0,03/03/2025
1,1236820000222001,3,12,6,1,2000,02,wd,8835280303,280,0.4,1,1,200016128302wd,1236820000222991448,CREVALLE JACK,0.4,3915.1037145,11,28,200016128302wd,,0,03/03/2025
1,1236820000222002,3,12,6,1,2000,02,wd,,,,0,0,200016128302wd,1236820000222991448,,,2933.1647033,,,200016128302wd,,0,03/03/2025
1,1236820000222003,3,12,6,1,2000,02,wd,8738010101,495,0.8,1,1,200016128302wd,1236820000222991448,LADYFISH,0.8,3915.1037145,19,49,200016128302wd,,0,03/03/2025
1,1236820000222003,3,12,6,1,2000,02,wd,8835280901,276,0.4,1,1,200016128302wd,1236820000222991448,FLORIDA POMPANO,0.4,3915.1037145,10,27,200016128302wd,,0,03/03/2025
1,1236820000222003,3,12,6,1,2000,02,wd,8835250101,321,0.43,1,1,200016128302wd,1236820000222991448,BLUEFISH,0.43,3915.1037145,12,32,200016128302wd,,0,03/03/2025
1,1236820000222003,3,12,6,1,2000,02,wd,8738010101,382,0.5,1,1,200016128302wd,1236820000222991448,LADYFISH,0.5,3915.1037145,15,38,200016128302wd,,0,03/03/2025
1,1236820000222005,3,12,6,1,2000,02,wd,8835280303,397,1.03,1,1,200016128302wd,1236820000222991448,CREVALLE JACK,1.03,3915.1037145,15,39,200016128302wd,,0,03/03/2025
1,1236820000222005,3,12,6,1,2000,02,wd,8835280306,259,0.3,1,1,200016128302wd,1236820000222991448,BLUE RUNNER,0.3,3915.1037145,10,25,200016128302wd,,0,03/03/2025
1,1236820000222006,3,12,6,1,2000,02,wd,8835280306,259,0.3,1,1,200016128302wd,1236820000222991448,BLUE RUNNER,0.3,2933.1647033,10,25,200016128302wd,,0,03/03/2025
1,1236820000222006,3,12,6,1,2000,02,wd,8835280306,259,0.3,1,1,200016128302wd,1236820000222991448,BLUE RUNNER,0.3,2933.1647033,10,25,200016128302wd,,0,03/03/2025
1,1236820000222011,3,12,6,1,2000,02,wd,8835441101,259,0.2844710579,0,0,200016128302wd,1236820000222991448,SAND DRUM,0.28,3853.5696679,10,25,200016128302wd,,0,03/03/2025
1,1236820000222011,3,12,6,1,2000,02,wd,8835280306,259,0.3047904192,0,0,200016128302wd,1236820000222991448,BLUE RUNNER,0.3,3853.5696679,10,25,200016128302wd,,0,03/03/2025
1,1236820000222011,3,12,6,1,2000,02,wd,8835440602,285,0.2844710579,0,0,200016128302wd,1236820000222991448,GULF KINGFISH,0.28,3853.5696679,11,28,200016128302wd,,0,03/03/2025
1,1236820000222011,3,12,6,1,2000,02,wd,8835440602,279,0.253992016,0,0,200016128302wd,1236820000222991448,GULF KINGFISH,0.25,3853.5696679,10,27,200016128302wd,,0,03/03/2025
1,1236820000222012,3,12,6,1,2000,02,wd,8835280306,259,0.3,1,1,200016128302wd,1236820000222991448,BLUE RUNNER,0.3,2933.1647033,10,25,200016128302wd,,0,03/03/2025
5,1236820000225002,3,12,6,1,2000,02,wd,8835430201,185,0.12,1,1,200016128302wd,123682000022561313,PINFISH,0.12,12717.663936,7,18,200016128302wd,,0,03/03/2025
5,1236820000225002,3,12,6,1,2000,02,wd,8835430201,238,0.33,1,1,200016128302wd,123682000022561313,PINFISH,0.33,12717.663936,9,23,200016128302wd,,0,03/03/2025
5,1236820000225002,3,12,6,1,2000,02,wd,8835430201,238,0.33,1,1,200016128302wd,123682000022561313,PINFISH,0.33,12717.663936,9,23,200016128302wd,,0,03/03/2025
5,1236820000225002,3,12,6,1,2000,02,wd,8777180101,381,0.7929924242,1,1,200016128302wd,123682000022561313,GAFFTOPSAIL CATFISH,0.79,12669.672751,14,38,200016128302wd,,0,03/03/2025
